model_code,sku,productidweb,category_code,brand,Tiện ích,Màn hình hiển thị,Kích thước màn hình,Độ phân giải,Ngang,Dày,Khối lượng máy,Kết nối,Màn hình cảm ứng,Tấm nền,Thời gian đáp ứng,Độ phủ màu,Số lượng,Độ sáng,Độ tương phản tĩnh,Loa,Vesa,Điện năng tiêu thụ,Cao,Ngang module phụ,Cao không chân,Độ dày không chân,Loại màn hình,giá gốc,giá khuyến mãi,khuyến mãi quà
171928,3641273000448,339095,73,Asus,Gập màn hình lên xuống,GamePlus | Công nghệ chống nháy - Flicker-free | Công nghệ SPLENDID | DisplayWidget Center | HDCP 1.4 | Motion Sync | Eye Care+ | QuickFit | Công nghệ Trace Free | Nhiệt độ màu (4 chế độ) | Low Blue Light | Adaptive-Sync | Chống chói Anti-Glare,27 inch,Full HD (1920 x 1080),613,194,3,1 x D-Sub (VGA) | 1 x HDMI | 1 x Earphone Jack,Không cảm ứng,IPS,1 ms (MPRT),99% sRGB,16.7 triệu màu,250 cd/m2,1500:1,Không có,Có,15W,447,613,362,49,Phẳng,2990000,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171900,3641273000441,338142,73,Asus,Gập màn hình lên xuống,GamePlus | Công nghệ chống nháy - Flicker-free | Công nghệ SPLENDID | GameFast Input | HDCP 1.4 | Shadow Boost | Motion Sync | Eye Care+ | QuickFit | Công nghệ Trace Free | Nhiệt độ màu (4 chế độ) | Low Blue Light | Adaptive-Sync,23.8 inch,Full HD (1920 x 1080),540,191,3,1 x D-Sub (VGA) | 1 x HDMI 1.4 | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,IPS,1 ms (MPRT),99% sRGB,16.7 triệu màu,300 cd/m2,1500:1,Không có,Có,15W,406,540,316,46,Phẳng,2490000,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172093,3641273000468,342369,73,Asus,Điều chỉnh được độ nghiêng của màn hình,GamePlus | ASUS Extreme Low Motion Blur | GameFast Input | GameVisual | DisplayWidget Center | Shadow Boost | ELMB Sync | HDCP 2.3 | Công nghệ Trace Free | Nhiệt độ màu (4 chế độ) | Low Blue Light | Adaptive-Sync,27 inch,Full HD (1920 x 1080),615,193,4,2 x HDMI 2.0 | 1 x DisplayPort 1.4 | 1 x Earphone Jack,Không cảm ứng,Fast IPS,0.3 ms,99% sRGB,16.7 triệu màu,300 cd/m2,1000:1,Có,Có,18W,453,615,369,59,Phẳng,4190000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172092,3641273000467,342368,73,Asus,Điều chỉnh được độ nghiêng của màn hình,GamePlus | ASUS Extreme Low Motion Blur | GameFast Input | GameVisual | DisplayWidget Center | Shadow Boost | ELMB Sync | HDCP 2.3 | Công nghệ Trace Free | Nhiệt độ màu (4 chế độ) | Low Blue Light | Adaptive-Sync,23.8 inch,Full HD (1920 x 1080),541,174,3,2 x HDMI 2.0 | 1 x DisplayPort 1.4 | 1 x Earphone Jack,Không cảm ứng,Fast IPS,0.3 ms,99% sRGB,16.7 triệu màu,300 cd/m2,1000:1,Có,Có,15W,394,541,323,58,Phẳng,3690000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172207,3641273000476,356846,73,Asus,,GamePlus | ASUS Extreme Low Motion Blur | GameFast Input | DisplayWidget Center | HDCP 2.2 | Shadow Boost | ASUS Power Sync | ELMB Sync | Game Visual | Công nghệ Trace Free | Nhiệt độ màu (4 chế độ) | Low Blue Light | Adaptive-Sync,27 inch,WQHD (2560 x 1440),615,214,5,2 x HDMI 2.0 | USB Hub : 1x USB 3.2 Gen 1 Type-C (Service Port) | DisplayPort 1.4 x 1 (HBR2) | 1 x Earphone Jack,Không cảm ứng,Fast IPS,0.3 ms,130% sRGB | 95% DCI-P3,1.07 tỷ màu,300 cd/m2,1300:1,Có,Có,Dưới 15W,455,615,367,54,Phẳng,5490000,5390000,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172341,3641273000492,361200,73,Asus,Thay đổi được chiều cao | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,GamePlus | ASUS Extreme Low Motion Blur | ASUS Dynamic Shadow Boost | Aspect Control | DisplayWidget Center | Shadow Boost | AI Visual | Dynamic Crosshair | OLED Care | Game Visual | Adaptive-Sync,26.5 inch,QHD (2560 x 1440),609,188,6,1 x DisplayPort 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x USB-C | 1 x HDMI 2.1,Không cảm ứng,QD-OLED,0.03 ms (GTG),99% DCI-P3,1073.7 triệu màu,250 cd/m2,1.500.000:1,Không có,Có,Khoảng 28 W,449,609,369,66,Phẳng,17990000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172241,3641273000477,358202,73,Asus,Thay đổi được chiều cao | Xoay màn hình 90 độ | Điều chỉnh được màn hình quay trái - phải | Điều chỉnh được độ nghiêng của màn hình,Sai lệch màu Delta E< 2 | Công nghệ chống nháy - Flicker-free | PIP (PBP) | Calman Verified | Điều chỉnh Gamma | ProArt Preset | ProArt Palette | Tùy chỉnh nhiệt độ màu | Điều chỉnh màu RGB | Hạn chế ánh sáng xanh | QuickFit Plus | Công nghệ Trace Free | Chống chói Anti-Glare,27 inch,QHD (2560 x 1440),612,190,6,HDMI 2.0 | 1 x DisplayPort 1.4 | 1 x Jack tai nghe 3.5 mm | 4 x USB 3.2 Gen 1,Không cảm ứng,IPS,5 ms,95% DCI-P3 | 100% sRGB,1.07 tỷ màu,350 cd/m2,3000:1,Có,Có,15W,536,612,362,46,Phẳng,8790000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172343,3641273000494,361202,73,Asus,Thay đổi được chiều cao | Điều chỉnh được màn hình quay trái - phải,GamePlus | ASUS Extreme Low Motion Blur | ASUS Dynamic Shadow Boost | Aspect Control | GameFast Input | DisplayWidget Center | Shadow Boost | AI Visual | Dynamic Crosshair | KVM | FreeSync Premium Pro | Game Visual | G-Sync Compatible,32 inch,UHD (3840 x 2160),714,274,7,1 x DisplayPort 1.4 DSC | 1 x USB-C (PD 15W) | 3 x USB 3.2 Gen 1 Type-A | 1 x Earphone Jack | 2 x HDMI 2.1 | 1 x USB-C x 1 (DP Alt Mode),Không cảm ứng,WOLED,0.03 ms (GTG),99% DCI-P3,1.07 tỷ màu,1.300 cd/m2,1.500.000:1,Không có,Có,44 W,579,714,430,71,Phẳng,34990000,34790000,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171723,3641273000400,334381,73,Acer,Không có,HDR10 | Công nghệ chống nháy - Flicker-free | Black Boost | Acer VisionCare | Blue Light Shield | Acer ComfyView | AMD FreeSync Premium,23.8 inch,Full HD (1920 x 1080),540,165,2,2 x HDMI 2.0 | 1 x DisplayPort 1.4 | 1 x Audio Out,Không cảm ứng,IPS,4 ms (GTG),99% sRGB,16.7 triệu màu,250 cd/m2,1000:1,Có,Có,18W,414,540,323,45,Phẳng,2990000,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171724,3641273000401,334382,73,Acer,Không có,HDR10 | Công nghệ chống nháy - Flicker-free | Black Boost | Acer VisionCare | Blue Light Shield | Acer ComfyView | AMD FreeSync Premium,27 inch,Full HD (1920 x 1080),614,198,3,2 x HDMI 2.0 | 1 x DisplayPort 1.4 | 1 x Audio Out,Không cảm ứng,IPS,4 ms (GTG),99% sRGB,16.7 triệu màu,250 cd/m2,1000:1,Có,Có,21W,465,614,366,45,Phẳng,3690000,3590000,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172357,3641273000498,361532,73,Acer,Không có,FreeSync Premium,27 inch,Full HD (1920 x 1080),614,240,5,1 x DisPlayport 1.2a | 2 x HDMI 2.0 | 1 x Audio Out,Không cảm ứng,IPS,0.5 ms (GTG),99% sRGB,16.7 triệu màu,250 cd/m2,1000:1,Có,Có,26W,454,614,367,70,Phẳng,2590000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172356,3641273000497,361531,73,Acer,Không có,Adaptive-Sync,27 inch,Full HD (1920 x 1080),611,196,3,2 x HDMI 1.4 | 1 x DisplayPort 1.2,Không cảm ứng,VA,1 ms (GTG),99% sRGB,16.7 triệu màu,250 cd/m2,3000:1,Có,Có,48W,446,Hãng không công bố,Hãng không công bố,Hãng không công bố,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171597,3641273000349,331654,73,Dell,Thay đổi được chiều cao | Xoay màn hình 90 độ | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,Công nghệ chống nháy - Flicker-free | ComfortView Plus,23.8 inch,Full HD (1920 x 1080),538,181,4,1 x USB 3.2 Type-B upstream | 1 x D-Sub (VGA) | 1 x HDMI 1.4 | 1 x DisplayPort 1.2 | 1 x USB 3.2 Type-C downstream (PD of up to 15W) | 3 x USB 3.2 Type-A downstream,Không cảm ứng,IPS,5 ms (GTG),99% sRGB,16.7 triệu màu,250 cd/m2,1500:1,Không có,Có,65 W,364 mm ~ 496.53 mm,538,314,50,Phẳng,5490000,5050000,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171598,3641273000350,331656,73,Dell,Thay đổi được chiều cao | Xoay màn hình 90 độ | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,Công nghệ chống nháy - Flicker-free | ComfortView Plus,27 inch,Full HD (1920 x 1080),610,192,6,1 x USB 3.2 Type-B upstream | 1 x D-Sub (VGA) | 1 x HDMI 1.4 | 1 x DisplayPort 1.2 | 1 x USB 3.2 Type-C downstream (PD of up to 15W) | 3 x USB 3.2 Type-A downstream,Không cảm ứng,IPS,5 ms (GTG),99% sRGB,16.7 triệu màu,300 cd/m2,1500:1,Không có,Có,65 W,384.56 mm ~ 534.56 mm,610,354,50,Phẳng,6690000,6590000,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172123,3641273000469,342555,73,Dell,Thay đổi được chiều cao | Điều chỉnh được màn hình quay trái - phải | Điều chỉnh được độ nghiêng của màn hình | Cable Lock Slot | Security Lock,Ambient Light Sensor | Picture in Picture | DisplayHDR 600 | Delta E <1.5 (Average) | Picture-by-picture | Chống chói Anti-Glare | Eye Comfort,27 inch,UHD (3840 x 2160),612,189,7,"1 x Thunderbolt 4 downstream (Daisy Chain, 15 W) | LAN (RJ45) | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort 1.4 DSC (DRR cho Microsoft Windows) | 1 x HDMI (Hỗ trợ lên đến UHD 3840 x 2160, 120 Hz FRL, VRR theo quy định trong HDMI 2.1) | 1 x Thunderbolt 4 (DisplayPort 1.4,Power Delivery 140W) | 1 x DisplayPort 1.4 - port out | 3 x USB-C 3.2 Gen 2 | 4 x USB 3.2 Gen 2",Không cảm ứng,IPS,5 ms (GTG),100% Rec 709 | 99% Display P3 | 99% DCI-P3 | 100% sRGB,1.07 tỷ màu,450 cd/m2,3000:1,Không có,Có,25.4 W,535,612,353,55,Phẳng,17590000,16890000,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170449,3641273000156,290765,73,Samsung,Thay đổi được chiều cao | Xoay màn hình 90 độ | Điều chỉnh được độ nghiêng của màn hình,Adaptive Picture | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Auto Source Switch+ | Eco Saving Plus | Eco Light Sensor | Chế độ chơi Game,27 inch,UHD (3840 x 2160),615,196,6.7 kg,"USB 3.0/Service | LAN (RJ45) | 2 x USB 3.0 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | 1 x USB-C (Charging Power 90W, DisplayPort) | HDMI",Không cảm ứng,IPS,5 ms (GTG),98% DCI-P3,1.07 tỷ màu,350 cd/m2,1000:1,Không có,Có,,551,615,368,42,Phẳng,7890000,7790000,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171272,3641273000309,322529,73,Samsung,Gập màn hình lên xuống,AMD FreeSync | Adaptive Picture | HDR10 | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Eco Saving Plus | Chế độ chơi Game,34 inch,2K+ (3440 x 1440),815,221,4,2 x HDMI 2.0 | 1 x DisplayPort 1.2 | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,VA,5 ms (GTG),72% NTSC,1.07 tỷ màu,300 cd/m2,3000:1,Không có,Có,59 W,457,815,359,36,Phẳng,7190000,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171274,3641273000311,322533,73,Samsung,Gập màn hình lên xuống,AMD FreeSync | Curved Screen 1000R | HDR10 | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Black Equalizer (Bộ cân bằng màu đen) | Auto Source Switch+,27 inch,QHD (2560 x 1440),616,272,4,1 x DisplayPort 1.2 | 1 x Jack tai nghe 3.5 mm | 1 x HDMI 2.0,Không cảm ứng,VA,1 ms (MPRT),Hãng không công bố,16.7 triệu màu,300 cd/m2,2500:1,Không có,Có,40 W,477,616,382,120,Cong,5190000,5090000,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171273,3641273000310,322531,73,Samsung,Thay đổi được chiều cao | Gập màn hình lên xuống,DisplayHDR 400 | Curved Screen 1800R | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Black Equalizer (Bộ cân bằng màu đen) | Auto Source Switch+ | Quantum Dot Color | Picture-by-picture | Adaptive-Sync | AMD FreeSync Premium Pro,49 inch,DualQHD (5120 x 1440),1194,284,12,3 x USB 3.0 | 1 x DisplayPort 1.4 | 1 x Micro HDMI 2.1 | 1 x HDMI 2.1,Không cảm ứng,OLED,0.03 ms (GTG),99% DCI-P3,1 tỷ màu,250 cd/m2,1.000.000:1 Max,Có,Có,220 W,529,1194,365,180,Cong,31090000,27890000,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171475,3641273000465,328465,73,Samsung,Thay đổi được chiều cao | Xoay màn hình 90 độ | Điều chỉnh được màn hình quay trái - phải | Điều chỉnh được độ nghiêng của màn hình | Wifi,Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Virtual AIM Point | Core Sync | Smart Monitor | FreeSync Premium Pro | G-Sync Compatible,32 inch,UHD (3840 x 2160),719,263,8,2 x HDMI | 2 x USB 2.0 | USB Hub Version 3 | 1 x DisplayPort,Không cảm ứng,OLED,0.03 ms (GTG),99% sRGB,1 tỷ màu,250 cd/m2,1000:1,Có,Có,180w,584,719,414,49,Phẳng,26690000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171811,3641273000422,335749,73,Samsung,Gập màn hình lên xuống,Flicker free Technology | Eye Saver Mode | Eco Saving Plus,23.8 inch,Full HD (1920 x 1080),540,175,2,1 x D-Sub (VGA) | 1 x HDMI 1.4,Không cảm ứng,IPS,1 ms (GTG),72% NTSC,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,25W,428,540,320,36,Phẳng,2490000,2390000,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172008,3641273000456,339897,73,Samsung,Gập màn hình lên xuống,Flicker free Technology | Eye Saver Mode | Image Size | Off Timer Plus | Eco Saving Plus | Chế độ chơi Game,27 inch,Full HD (1920 x 1080),612,200,2,1 x D-Sub (VGA) | 1 x HDMI 1.4,Không cảm ứng,IPS,5 ms (GTG),72% NTSC,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,25W,470,612,360,36,Phẳng,3090000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172091,3641273000466,342212,73,Samsung,Thay đổi được chiều cao | Xoay màn hình 90 độ | Điều chỉnh được màn hình quay trái - phải | Điều chỉnh được độ nghiêng của màn hình,Freesync | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Virtual AIM Point | Auto Source Switch | Eco Saving Plus,27 inch,Full HD (1920 x 1080),618,234,4,1 x Jack tai nghe 3.5 mm | 1 x HDMI | 1 x DisplayPort | USB 2.0,Không cảm ứng,VA,1 ms (MPRT),95% sRGB,16.7 triệu màu,250 cd/m2,3000:1,Không có,Có,35w,520,618,376,92,Phẳng,3490000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172340,3641273000491,361198,73,Samsung,Thay đổi được chiều cao | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải | Wifi | Kết nối Bluetooth,Adaptive Picture | Freesync | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Virtual AIM Point | Samsung Gaming Hub | Auto Source Switch+ | Eco Light Sensor,34 inch,UWQHD (3440 x 1440),813,192,7,1 x Mini DisplayPort | Micro HDMI | 1 x USB-C | 1 x USB-C (Charging Power 65 W),Không cảm ứng,OLED,0.03 ms (GTG),99% DCI-P3,1 tỷ màu,250 cd/m2,1.000.000:1,Có,Có,Hãng không công bố,522,813,363,128,Cong,27690000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172388,3641273000499,362353,73,Samsung,Thay đổi được chiều cao | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,Freesync | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Image Size | Auto Source Switch | Energy Saving Solution | Super Arena Gaming UX,27 inch,QHD (2560 x 1440),614,250,4,1 x DisplayPort 1.2 | 1 x Jack tai nghe 3.5 mm | 1 x HDMI 2.0,Không cảm ứng,IPS,1 ms (GTG),99% sRGB,16.7 triệu màu,300 cd/m2,1000:1,Không có,Có,48 W,517,614,361,45,Phẳng,5590000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171205,3641273000282,320633,73,Apple,Thay đổi được chiều cao | Webcam 12 MP,True Tone technology | Wide color (P3),27 inch,5K Retina (5120 x 2880),623,207,7.7 kg,Thunderbolt 3 | 3 x USB-C,Không cảm ứng,Hãng không công bố,Hãng không công bố,,1 tỷ màu,600 cd/m2,Hãng không công bố,Có,Không có,,583,,,,Phẳng,,,
171204,3641273000281,320627,73,Apple,Webcam 12 MP | Gập màn hình lên xuống,True Tone technology | Wide color (P3),27 inch,5K Retina (5120 x 2880),623,168,6.3 kg,Thunderbolt 3 | 3 x USB-C,Không cảm ứng,Hãng không công bố,Hãng không công bố,,1 tỷ màu,600 cd/m2,Hãng không công bố,Có,Không có,,478,,,,Phẳng,,,
172342,3641273000493,361201,73,Asus,Thay đổi được chiều cao | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,GamePlus | ASUS Extreme Low Motion Blur | ASUS Dynamic Shadow Boost | GameFast Input | DisplayWidget Center | AI Visual | ASUS Power Sync | Điều chỉnh Gamma | Dynamic Crosshair | ELMB Sync | HDCP 2.3 | Game Visual | Công nghệ Trace Free | Low Blue Light | Adaptive-Sync,27 inch,QHD (2560 x 1440),614,188,5,1 x DisplayPort 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x USB-C | 1 x HDMI 2.1,Không cảm ứng,Fast IPS,0.3 ms,97% DCI-P3 | 133% sRGB,1073.7 triệu màu,350 cd/m2,1300:1,Không có,Có,Khoảng 21 W,503,614,367,63,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172257,3641273000483,358386,73,Msi,Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,Adaptive-Sync | Chống chói Anti-Glare,27 inch,WQHD (2560 x 1440),613,220,3,DisplayPort 1.4 x 1 (HBR2) | 2 x HDMI 2.0b | 1 x Audio Out,Không cảm ứng,Rapid IPS,0.5 ms (GTG),101% sRGB | 78% DCI-P3 | 82% ADOBE RGB,1.07 tỷ màu,300 cd/m2,1000:1,Không có,Có,21 W,454,613,360,57,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172255,3641273000481,358384,73,Msi,Điều chỉnh được màn hình quay trái - phải | Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | HDR Ready | AI Vision | Eye Care | Chống chói Anti-Glare,27 inch,WQHD (2560 x 1440),611,249,6,1 x Jack tai nghe 3.5 mm | 1 x DisplayPort 1.4a | 2 x HDMI 2.0b,Không cảm ứng,Rapid VA,0.5 ms (GTG),136% sRGB | 90% Adobe RGB | 94% DCI-P3,1.07 tỷ màu,250 cd/m2,5000:1,Không có,Có,21W,439,611,366,101,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172124,3641273000470,342556,73,Lenovo,Điều chỉnh được độ nghiêng của màn hình,Freesync | HDR10 | Công nghệ chống nháy - Flicker-free | Adaptive-Sync | Chống chói Anti-Glare | Eye Comfort,27 inch,WQHD (2560 x 1440),613,236,4,1 x DisplayPort 1.4 | 1 x HDMI 2.1,Không cảm ứng,IPS,6 ms,99% sRGB,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,43,473,613,366,45,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172090,3641273000464,342209,73,Samsung,Thay đổi được chiều cao | Xoay màn hình 90 độ | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải | Camera,FreeSync Premium | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Energy Saving Solution | Xem 3D không cần kính (Odyssey 3D Hub) | Chuyển đổi video 3D bằng AI,27 inch,UHD (3840 x 2160),614,203,7,2 x HDMI | 2 x USB 2.0 | 1 x DisplayPort | USB Hub Version 3.1 gen 1,Không cảm ứng,IPS,1 ms (GTG),99% sRGB,1 tỷ màu,350 cd/m2,1000:1,Có,Có,78W,541,614,372,46,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
172086,3641273000460,341851,73,Aoc,Gập màn hình lên xuống,RoHS,23.8 inch,Full HD (1920 x 1080),544,198,2,1 x HDMI 1.4 | 1 x DisplayPort 1.4,Không cảm ứng,IPS,0.5 ms (MPRT),123% sRGB | 112% NTSC,16.7 triệu màu,300 cd/m2,1500:1,Không có,Có,18W,414,544,318,35,Phẳng,,,
172085,3641273000459,341850,73,Aoc,Thay đổi được chiều cao | Gập màn hình lên xuống | Điều chỉnh được màn hình quay trái - phải,DisplayHDR 400 | Công nghệ chống nháy - Flicker-free | G-SYNC | RoHS,26.5 inch,QHD (2560 x 1440),609,240,6,2 x USB 3.2 | 2 x DisplayPort 1.4 | 1 x Jack tai nghe 3.5 mm | 2 x HDMI 2.1,Không cảm ứng,QD-OLED,0.01 ms (PRT),99% DCI-P3 | 100% sRGB,1.07 tỷ màu,250 cd/m2,150.000:1,Có,Có,78W,526,609,350,74,Phẳng,,,
