model_code,sku,productidweb,category_code,brand_id,brand,Sản xuất tại,Chất liệu thân vỏ,Tiện ích,Cao,Khối lượng máy,Loại máy,Công suất đầu ra,Số lượng,Dòng sản phẩm,Chất liệu ruột,Thương hiệu của,Tính năng an toàn,Tùy chỉnh nhiệt độ,Áp lực nước hoạt động,Thời gian sử dụng,Nhiệt độ làm nóng tối đa,Loại tấm thu nhiệt,Thời gian giữ nhiệt,Dài ống,Chất liệu khung viền,Chất liệu vòi sen,Chất liệu giá đỡ vòi sen,Vòi sen,Rộng,Dài,Dày,Lớp cách nhiệt,Bơm trợ lực,Dung lượng dung tích,giá gốc,giá khuyến mãi,khuyến mãi quà
164954,1750911000033,329950,41,353,Atlantic,Thái Lan,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Đèn báo nước nóng sẵn sàng",46,11,Làm nóng gián tiếp,2500W,Không,2023,Thép tráng men kim cương nhân tạo,Pháp,Cầu dao chống rò điện ELCB | Cảm biến nhiệt tự động ngắt điện khi nhiệt độ quá cao | Vỏ chống thấm nước IP24 | Cảm biến nhiệt độ chống đun khô | Van xả áp an toàn | Tính năng an toàn chống giật PRCD,Không có,Tối đa 0.8 Mpa,Khoảng 25 phút,Khoảng 70°C ± 5°C (dung sai nhiệt độ phụ thuộc nhiệt độ nước đầu vào),Không,Không,Không,Không,Không,Không,Không,44,Không,38,Không,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),2690000,,"1 đổi 1 trong 1 năm nếu sản phẩm lỗi kỹ thuật (Liên hệ Hãng kiểm tra lỗi và đổi) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164953,1750911000039,329875,41,315,Electrolux,Malaysia,,Bình chứa hấp thụ nhiệt dư ComfortFlow cho nhiệt độ nước ổn định | Bơm trợ lực OptiFlow vận hành siêu êm | Màn hình điều khiển cảm ứng hiển thị nhiệt độ | Van cấp nước tích hợp 3 trong 1 | Dynamic Power Control bảo toàn nhiệt độ ổn định | Eco tiết kiệm năng lượng | Vòi sen kháng khuẩn AntiBacPlus,37,2,Làm nóng trực tiếp,4500W,Không,2024,Không,Thụy Điển,Cầu dao chống rò điện ELCB | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | 15 tính năng an toàn | Công nghệ SafeReady tự động kiểm tra độ an toàn của máy | Cầu dao tự ngắt cả dây nóng và nguội khi gặp sự cố | Đèn báo tiếp đất an toàn chống rò điện,Tùy chỉnh nhiệt độ nước,Tối thiểu 0.01 Mpa - Tối đa 0.6 Mpa,Nóng liền,Khoảng 45°C,Không,Không,Không,Không,Nhựa ABS cao cấp,Inox,Có kèm theo vòi sen 5 chế độ phun,21,Không,7,Không,Có,Không có bình chứa,5290000,4660000,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164952,1750911000038,329874,41,315,Electrolux,Malaysia,,Bình chứa hấp thụ nhiệt dư ComfortFlow cho nhiệt độ nước ổn định | Có màn hình hiển thị nhiệt độ | Bơm trợ lực OptiFlow vận hành siêu êm | Van cấp nước tích hợp 3 trong 1 | Dynamic Power Control bảo toàn nhiệt độ ổn định | Vòi sen kháng khuẩn AntiBacPlus,37,3,Làm nóng trực tiếp,4500W,Không,2024,Không,Thụy Điển,Cầu dao chống rò điện ELCB | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | 15 tính năng an toàn | Công nghệ SafeReady tự động kiểm tra độ an toàn của máy | Cầu dao tự ngắt cả dây nóng và nguội khi gặp sự cố | Đèn báo tiếp đất an toàn chống rò điện,Tùy chỉnh nhiệt độ nước,Tối thiểu 0.01 Mpa - Tối đa 0.6 Mpa,Nóng liền,Khoảng 45°C,Không,Không,Không,Không,Nhựa ABS cao cấp,Inox,Có kèm theo vòi sen 5 chế độ phun,21,Không,8,Không,Có,Không có bình chứa,4490000,4160000,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164951,1750911000037,329873,41,315,Electrolux,Malaysia,,Bình chứa hấp thụ nhiệt dư ComfortFlow cho nhiệt độ nước ổn định | Bơm trợ lực OptiFlow vận hành siêu êm | Van cấp nước tích hợp 3 trong 1 | Vòi sen kháng khuẩn AntiBacPlus,37,3,Làm nóng trực tiếp,4500W,Không,2024,Không,Thụy Điển,Cầu dao chống rò điện ELCB | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | 15 tính năng an toàn | Công nghệ SafeReady tự động kiểm tra độ an toàn của máy | Cầu dao tự ngắt cả dây nóng và nguội khi gặp sự cố | Đèn báo tiếp đất an toàn chống rò điện,Nhiều mức độ,Tối thiểu 0.01 Mpa - Tối đa 0.6 Mpa,Nóng liền,Khoảng 45°C,Không,Không,Không,Không,Nhựa ABS cao cấp,Inox,Có kèm theo vòi sen 3 chế độ phun,21,Không,8,Không,Có,Không có bình chứa,3990000,3660000,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164950,1750911000036,329872,41,315,Electrolux,Malaysia,,Bình chứa hấp thụ nhiệt dư ComfortFlow cho nhiệt độ nước ổn định | Van cấp nước tích hợp 3 trong 1 | Vòi sen kháng khuẩn AntiBacPlus,37,2,Làm nóng trực tiếp,4500W,Không,2024,Không,Thụy Điển,Cầu dao chống rò điện ELCB | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | 15 tính năng an toàn | Công nghệ SafeReady tự động kiểm tra độ an toàn của máy | Cầu dao tự ngắt cả dây nóng và nguội khi gặp sự cố | Đèn báo tiếp đất an toàn chống rò điện,Nhiều mức độ,Tối thiểu: 0.01 Mpa - Tối đa 0.6 Mpa,Nóng liền,Khoảng 45°C,Không,Không,Không,Không,Nhựa ABS cao cấp,Inox,Có kèm theo vòi sen 3 chế độ phun,20,Không,8,Không,Không có bơm trợ lực,Không có bình chứa,2890000,2760000,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
159884,1750911000029,329350,41,353,Atlantic,Thái Lan,,Vòi sen tích hợp Ag+ kháng khuẩn | Van khóa có tính năng lọc cặn bẩn,37,3,Làm nóng trực tiếp,6000W,Không,2024,Không,Pháp,Vỏ chống thấm nước IP25 | Thermostat cảm biến chống bỏng | RCD chống giật,Chỉnh nhiệt độ vô cấp,Tối thiểu 0.3 Bar - Tối đa 4 Bar,Nóng liền,Khoảng 40°C ± 5°C (dung sai nhiệt độ phụ thuộc nhiệt độ nước đầu vào),Không,Không,Không,Không,Nhựa ABS cao cấp,Thép không rỉ mạ chrome,Có kèm theo vòi sen tay 5 chế độ phun và 1 vòi sen mưa,23,Không,8,Không,Có,Không có bình chứa,5390000,,"1 đổi 1 trong 1 năm nếu sản phẩm lỗi kỹ thuật (Liên hệ Hãng kiểm tra lỗi và đổi) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
159883,1750911000030,329349,41,353,Atlantic,Thái Lan,,Màn hình điều khiển cảm ứng hiển thị nhiệt độ | Vòi sen tích hợp Ag+ kháng khuẩn | Van khóa có tính năng lọc cặn bẩn | Chế độ lưu giữ nhiệt độ thông minh,37,2,Làm nóng trực tiếp,5000W,Không,2024,Không,Pháp,Vỏ chống thấm nước IP25 | Thermostat cảm biến chống bỏng | RCD chống giật,Nhiều mức độ,Tối thiểu 0.3 Bar - Tối đa 4 Bar,Nóng liền,Khoảng 40°C ± 5°C (dung sai nhiệt độ phụ thuộc nhiệt độ nước đầu vào),Không,Không,Không,Không,Nhựa ABS cao cấp,Thép không rỉ mạ chrome,Có kèm theo vòi sen 5 chế độ phun,23,Không,8,Không,Có,Không có bình chứa,4890000,,"1 đổi 1 trong 1 năm nếu sản phẩm lỗi kỹ thuật (Liên hệ Hãng kiểm tra lỗi và đổi) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164948,1750911000019,329345,41,351,Ariston,Việt Nam,,Van điều chỉnh lưu lượng nước | Bơm trợ lực vận hành siêu êm | Đèn báo đang đun nóng,29,1,Làm nóng trực tiếp,4500W,Không,2024,Không,Italia,Hệ thống an toàn đồng bộ tích hợp ELCB chống giật | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Cảm biến lưu lượng nước | Hệ thống an toàn đồng bộ TSS | Vỏ bình nung làm từ vật liệu chống cháy,3 mức Thấp - Trung bình - Cao,Tối thiểu 0.015 Mpa - Tối đa 0.38 Mpa,Nóng liền,"Khoảng 45°C (±5°C), phụ thuộc vào nhiệt độ nước cấp và lưu lượng dòng chảy",Không,Không,Không,Không,Nhựa,Nhựa,Có kèm theo vòi sen 3 chế độ phun,22,Không,11,Không,Có,Không có bình chứa,3090000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
159882,1750911000009,329340,41,351,Ariston,Việt Nam,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Có màn hình hiển thị nhiệt độ | Hệ thống tạo Ion bạc kháng khuẩn làm sạch nước | Chức năng khuyến cáo sử dụng nhiệt độ an toàn | Đèn báo nước nóng sẵn sàng | Đèn báo đang đun nóng",35,17,Làm nóng gián tiếp,2500W,Không,2024,Tráng men Titan,Italia,"Cầu dao chống rò điện ELCB | Vi mạch chủ động kiểm soát an toàn 3D | Vỏ chống thấm nước IP24 | Chủ động tắt máy khi không sử dụng | Van xả áp an toàn | Rơ le ngắt quá nhiệt | Hệ thống chống giật, chống bỏng TSS",Nhiều mức độ,Tối đa 0.8 Mpa,Khoảng 38 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,75,Không,33,null,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),4790000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164835,3050911000597,314383,41,351,Ariston,Việt Nam,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Hệ thống tạo Ion bạc kháng khuẩn làm sạch nước | Công nghệ Flexomix tăng lượng nước đầu vào | Đèn báo nước nóng sẵn sàng | Đèn báo đang đun nóng",34,15,Làm nóng gián tiếp,2500W,Không,2023,Tráng men Titan,Italia,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Công nghệ Nano bạc kháng khuẩn | Van xả áp an toàn | Rơ le ngắt quá nhiệt | Hệ thống an toàn đồng bộ TSS,Nhiều mức độ,Tối đa 0.8 Mpa,Khoảng 30 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,74,Không,34,Lớp cách nhiệt mật độ cao HDI giữ nóng lâu,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),4090000,3990000,"Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Tặng 2 dây cấp nước hoặc Giảm giá 50,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164828,3050911000593,312347,41,354,Rapido,Việt Nam,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Tương thích điện từ EMC",52,2,Làm nóng trực tiếp,4500W,Không,2023,Không,Đức,Cầu dao chống rò điện ELCB | Cảm biến nhiệt tự động ngắt điện khi nhiệt độ quá cao | Vỏ chống thấm nước IPX4 | Bộ ổn định nhiệt TBST | Cảm biến lưu lượng nước,Nhiều mức độ,Không,Nóng liền,Khoảng 50°C,Không,Không,Không,Không,Nhựa mạ Chrome,Inox,Có kèm theo vòi sen 2 chế độ phun,26,Không,10,Không,Không có bơm trợ lực,Không có bình chứa,1690000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164827,3050911000594,312344,41,354,Rapido,Việt Nam,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Tương thích điện từ EMC | Bơm trợ lực vận hành siêu êm",36,3,Làm nóng trực tiếp,4500W,Không,2023,Không,Đức,Cầu dao chống rò điện ELCB | Cảm biến nhiệt tự động ngắt điện khi nhiệt độ quá cao | Vỏ chống thấm nước IPX4 | Bộ ổn định nhiệt TBST | Cảm biến lưu lượng nước,Nhiều mức độ,Không,Nóng liền,Khoảng 50°C,Không,Không,Không,Không,Nhựa mạ Chrome,Inox,Có kèm theo vòi sen 2 chế độ phun,24,Không,8,Không,Có,Không có bình chứa,2890000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164746,3050911000577,300037,41,185,Beko,Trung Quốc,,Có màn hình hiển thị nhiệt độ | Đèn báo nước nóng sẵn sàng,33,15,Làm nóng gián tiếp,2500W,Không,2023,Inox,Thổ Nhĩ Kỳ,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX4 | Tính năng an toàn chống giật PRCD,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 30 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,71,,32,Lớp cách nhiệt mật độ cao HDI giữ nóng lâu,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164745,3050911000576,300036,41,185,Beko,Trung Quốc,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ",29,12,Làm nóng gián tiếp,2500W,Không,2023,Inox,Thổ Nhĩ Kỳ,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX4 | Tính năng an toàn chống giật PRCD,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 30 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,68,,28,Lớp cách nhiệt mật độ cao HDI giữ nóng lâu,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
186390,3050911000578,299661,41,355,Stiebel Eltron,Thái Lan,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Bộ ổn định nhiệt | Núm xoay điều chỉnh nhiệt độ | Tương thích điện từ EMC | Kết nối đa điểm (Multi Point) - Cung cấp nước nóng cho nhiều điểm sử dụng",19,2,Làm nóng trực tiếp đa điểm,6000W,Không,2022,Không,Đức,Cầu dao chống rò điện ELCB | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Cảm biến lưu lượng nước | Công nghệ giới hạn rò rỉ điện (CLL),3 mức Thấp - Trung bình - Cao,Tối thiểu 0.02 Mpa - Tối đa 1 Mpa,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Không,Không,Không kèm theo vòi sen,23,Không,11,Không,Không có bơm trợ lực,Không có bình chứa,4590000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164742,3050911000561,299660,41,355,Stiebel Eltron,Thái Lan,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Có màn hình hiển thị nhiệt độ | Van điều chỉnh lưu lượng nước | Bộ ổn định nhiệt | Núm vặn điều chỉnh vô cấp | Tương thích điện từ EMC",34,1,Làm nóng trực tiếp,4500W,Không,2022,Không,Đức,Cầu dao chống rò điện ELCB | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Cảm biến lưu lượng nước,Chỉnh nhiệt độ vô cấp,Tối thiểu 0.015 Mpa - Tối đa 0.5 Mpa,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa ABS mạ Crom,Nhựa ABS cao cấp,Có kèm theo vòi sen 5 chế độ phun,21,Không,8,Không,Có,Không có bình chứa,5790000,5720000,"Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Tặng 1 dây cấp nước hoặc Giảm giá 20,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164741,3050911000559,299659,41,355,Stiebel Eltron,Thái Lan,,Có màn hình hiển thị nhiệt độ | Van điều chỉnh lưu lượng nước | Bộ ổn định nhiệt | Núm xoay điều chỉnh nhiệt độ | Tương thích điện từ EMC,34,1,Làm nóng trực tiếp,4500W,Không,2022,Không,Đức,Cầu dao chống rò điện ELCB | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Cảm biến lưu lượng nước,Chỉnh nhiệt độ vô cấp,Tối thiểu 0.015 Mpa - Tối đa 0.5 Mpa,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa ABS mạ Crom,Nhựa ABS cao cấp,Có kèm theo vòi sen 5 chế độ phun,21,Không,8,Không,Không có bơm trợ lực,Không có bình chứa,4390000,4390000,"Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Tặng 1 dây cấp nước hoặc Giảm giá 20,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164740,3050911000557,299658,41,355,Stiebel Eltron,Thái Lan,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Van điều chỉnh lưu lượng nước | Bộ ổn định nhiệt | Núm vặn điều chỉnh vô cấp | Tương thích điện từ EMC",34,1,Làm nóng trực tiếp,4500W,Không,2022,Không,Đức,Cầu dao chống rò điện ELCB | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Cảm biến lưu lượng nước,Chỉnh nhiệt độ vô cấp,Tối thiểu 0.015 Mpa - Tối đa 0.5 Mpa,Nóng liền,Khoảng 55°C,Không,Không,Không,Không,Nhựa ABS mạ Crom,Nhựa ABS cao cấp,Có kèm theo vòi sen 5 chế độ phun,21,Không,8,Không,Không có bơm trợ lực,Không có bình chứa,3690000,3690000,"Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Tặng 1 dây cấp nước hoặc Giảm giá 20,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
